locs,techs,timesteps,resource_con
W1,solar,2021-02-24 06:00:00,0.03848
W1,solar,2021-02-24 08:00:00,0.09512000000000001
W1,solar,2021-02-24 10:00:00,0.11359999999999999
W1,solar,2021-02-24 12:00:00,0.11528
W1,solar,2021-02-24 14:00:00,0.08776
W1,solar,2021-02-24 16:00:00,0.028319999999999998
W1,solar,2021-02-24 18:00:00,0.0
W1,solar,2021-02-24 20:00:00,0.0
W1,solar,2021-02-24 22:00:00,0.0
W1,solar,2021-02-25 00:00:00,0.0
W1,solar,2021-02-25 02:00:00,0.0
W1,solar,2021-02-25 04:00:00,0.0
W1,solar,2021-02-25 06:00:00,0.03784
W1,solar,2021-02-25 08:00:00,0.0768
W1,solar,2021-02-25 10:00:00,0.09632
W1,solar,2021-02-25 12:00:00,0.10144
W1,solar,2021-02-25 14:00:00,0.0628
W1,solar,2021-02-25 16:00:00,0.00928
W1,solar,2021-02-25 18:00:00,0.0
W1,solar,2021-02-25 20:00:00,0.0
W1,solar,2021-02-25 22:00:00,0.0
W1,solar,2021-02-26 00:00:00,0.0
W1,solar,2021-02-26 02:00:00,0.0
W1,solar,2021-02-26 04:00:00,0.0
W1,solar,2021-02-26 06:00:00,0.028399999999999998
W1,solar,2021-02-26 08:00:00,0.0716
W1,solar,2021-02-26 10:00:00,0.1
W1,solar,2021-02-26 12:00:00,0.10016
W1,solar,2021-02-26 14:00:00,0.0692
W1,solar,2021-02-26 16:00:00,0.01384
W1,solar,2021-02-26 18:00:00,0.0
W1,solar,2021-02-26 20:00:00,0.0
W1,solar,2021-02-26 22:00:00,0.0
W1,solar,2021-02-27 00:00:00,0.0
W1,solar,2021-02-27 02:00:00,0.0
W1,solar,2021-02-27 04:00:00,0.0
W1,solar,2021-02-27 06:00:00,0.0244
W1,solar,2021-02-27 08:00:00,0.062479999999999994
W1,solar,2021-02-27 10:00:00,0.07624
W1,solar,2021-02-27 12:00:00,0.07552
W1,solar,2021-02-27 14:00:00,0.053840000000000006
W1,solar,2021-02-27 16:00:00,0.012639999999999998
W1,solar,2021-02-27 18:00:00,0.0
W1,solar,2021-02-27 20:00:00,0.0
W1,solar,2021-02-27 22:00:00,0.0
W1,solar,2021-02-28 00:00:00,0.0
W1,solar,2021-02-28 02:00:00,0.0
W1,solar,2021-02-28 04:00:00,0.0
W1,solar,2021-02-28 06:00:00,0.027520000000000003
W1,solar,2021-02-28 08:00:00,0.08808
W1,solar,2021-02-28 10:00:00,0.11288000000000001
W1,solar,2021-02-28 12:00:00,0.11128
W1,solar,2021-02-28 14:00:00,0.08687999999999999
W1,solar,2021-02-28 16:00:00,0.028399999999999998
W1,solar,2021-02-28 18:00:00,0.0
W1,solar,2021-02-28 20:00:00,0.0
W1,solar,2021-02-28 22:00:00,0.0
W1,solar,2021-03-01 00:00:00,0.0
W1,solar,2021-03-01 02:00:00,0.0
W1,solar,2021-03-01 04:00:00,0.0
W1,solar,2021-03-01 06:00:00,0.03048
W1,solar,2021-03-01 08:00:00,0.07992
W1,solar,2021-03-01 10:00:00,0.08911999999999999
W1,solar,2021-03-01 12:00:00,0.07536
W1,solar,2021-03-01 14:00:00,0.05128
W1,solar,2021-03-01 16:00:00,0.0092
W1,solar,2021-03-01 18:00:00,0.0
W1,solar,2021-03-01 20:00:00,0.0
W1,solar,2021-03-01 22:00:00,0.0
W1,solar,2021-03-02 00:00:00,0.0
W1,solar,2021-03-02 02:00:00,0.0
W1,solar,2021-03-02 04:00:00,0.0
W1,solar,2021-03-02 06:00:00,0.01888
W1,solar,2021-03-02 08:00:00,0.05712
W1,solar,2021-03-02 10:00:00,0.08176
W1,solar,2021-03-02 12:00:00,0.09271999999999998
W1,solar,2021-03-02 14:00:00,0.07512
W1,solar,2021-03-02 16:00:00,0.01728
W1,solar,2021-03-02 18:00:00,0.0
W1,solar,2021-03-02 20:00:00,0.0
W1,solar,2021-03-02 22:00:00,0.0
W1,solar,2021-03-03 00:00:00,0.0
W1,solar,2021-03-03 02:00:00,0.0
W1,solar,2021-03-03 04:00:00,0.0
W1,solar,2021-03-03 06:00:00,0.014000000000000002
W1,solar,2021-03-03 08:00:00,0.044320000000000005
W1,solar,2021-03-03 10:00:00,0.05464000000000001
W1,solar,2021-03-03 12:00:00,0.06424
W1,solar,2021-03-03 14:00:00,0.03584
W1,solar,2021-03-03 16:00:00,0.00528
W1,solar,2021-03-03 18:00:00,0.0
W1,solar,2021-03-03 20:00:00,0.0
W1,solar,2021-03-03 22:00:00,0.0
W1,solar,2021-03-04 00:00:00,0.0
W1,solar,2021-03-04 02:00:00,0.0
W1,solar,2021-03-04 04:00:00,0.0
W1,solar,2021-03-04 06:00:00,0.01984
W1,solar,2021-03-04 08:00:00,0.05792
W1,solar,2021-03-04 10:00:00,0.07568
W1,solar,2021-03-04 12:00:00,0.06776
W1,solar,2021-03-04 14:00:00,0.034480000000000004
W1,solar,2021-03-04 16:00:00,0.004560000000000001
W1,solar,2021-03-04 18:00:00,0.0
W1,solar,2021-03-04 20:00:00,0.0
W1,solar,2021-03-04 22:00:00,0.0
W1,solar,2021-03-05 00:00:00,0.0
W1,solar,2021-03-05 02:00:00,0.0
W1,solar,2021-03-05 04:00:00,0.0
W1,solar,2021-03-05 06:00:00,0.00808
W1,solar,2021-03-05 08:00:00,0.03440000000000001
W1,solar,2021-03-05 10:00:00,0.056799999999999996
W1,solar,2021-03-05 12:00:00,0.05224
W1,solar,2021-03-05 14:00:00,0.02888
W1,solar,2021-03-05 16:00:00,0.005680000000000001
W1,solar,2021-03-05 18:00:00,0.0
W1,solar,2021-03-05 20:00:00,0.0
W1,solar,2021-03-05 22:00:00,0.0
W1,solar,2021-03-06 00:00:00,0.0
W1,solar,2021-03-06 02:00:00,0.0
W1,solar,2021-03-06 04:00:00,0.0
W1,solar,2021-03-06 06:00:00,0.017839999999999998
W1,solar,2021-03-06 08:00:00,0.061360000000000005
W1,solar,2021-03-06 10:00:00,0.08096
W1,solar,2021-03-06 12:00:00,0.08032
W1,solar,2021-03-06 14:00:00,0.05192
W1,solar,2021-03-06 16:00:00,0.010320000000000001
W1,solar,2021-03-06 18:00:00,0.0
W1,solar,2021-03-06 20:00:00,0.0
W1,solar,2021-03-06 22:00:00,0.0
W1,solar,2021-03-07 00:00:00,0.0
W1,solar,2021-03-07 02:00:00,0.0
W1,solar,2021-03-07 04:00:00,0.0
W1,solar,2021-03-07 06:00:00,0.03464
W1,solar,2021-03-07 08:00:00,0.08272
W1,solar,2021-03-07 10:00:00,0.10632000000000001
W1,solar,2021-03-07 12:00:00,0.09623999999999999
W1,solar,2021-03-07 14:00:00,0.06336
W1,solar,2021-03-07 16:00:00,0.01456
W1,solar,2021-03-07 18:00:00,0.0
W1,solar,2021-03-07 20:00:00,0.0
W1,solar,2021-03-07 22:00:00,0.0
W1,solar,2021-03-08 00:00:00,0.0
W1,solar,2021-03-08 02:00:00,0.0
W1,solar,2021-03-08 04:00:00,0.0
W1,solar,2021-03-08 06:00:00,0.02512
W1,solar,2021-03-08 08:00:00,0.07936
W1,solar,2021-03-08 10:00:00,0.10232
W1,solar,2021-03-08 12:00:00,0.10296
W1,solar,2021-03-08 14:00:00,0.06712
W1,solar,2021-03-08 16:00:00,0.0148
W1,solar,2021-03-08 18:00:00,0.0
W1,solar,2021-03-08 20:00:00,0.0
W1,solar,2021-03-08 22:00:00,0.0
W1,solar,2021-03-09 00:00:00,0.0
W1,solar,2021-03-09 02:00:00,0.0
W1,solar,2021-03-09 04:00:00,0.0
W1,solar,2021-03-09 06:00:00,0.03544
W1,solar,2021-03-09 08:00:00,0.08736000000000001
W1,solar,2021-03-09 10:00:00,0.1036
W1,solar,2021-03-09 12:00:00,0.09832
W1,solar,2021-03-09 14:00:00,0.059840000000000004
W1,solar,2021-03-09 16:00:00,0.00904
W1,solar,2021-03-09 18:00:00,0.0
W1,solar,2021-03-09 20:00:00,0.0
W1,solar,2021-03-09 22:00:00,0.0
W1,solar,2021-03-10 00:00:00,0.0
W1,solar,2021-03-10 02:00:00,0.0
W1,solar,2021-03-10 04:00:00,0.0
W1,solar,2021-03-10 06:00:00,0.03712
W1,solar,2021-03-10 08:00:00,0.07672000000000001
W1,solar,2021-03-10 10:00:00,0.08704
W1,solar,2021-03-10 12:00:00,0.07704000000000001
W1,solar,2021-03-10 14:00:00,0.05288
W1,solar,2021-03-10 16:00:00,0.00976
W1,solar,2021-03-10 18:00:00,0.0
W1,solar,2021-03-10 20:00:00,0.0
W1,solar,2021-03-10 22:00:00,0.0
W1,solar,2021-03-11 00:00:00,0.0
W1,solar,2021-03-11 02:00:00,0.0
W1,solar,2021-03-11 04:00:00,0.0
W1,solar,2021-03-11 06:00:00,0.030879999999999998
W1,solar,2021-03-11 08:00:00,0.0828
W1,solar,2021-03-11 10:00:00,0.10960000000000002
W1,solar,2021-03-11 12:00:00,0.09776
W1,solar,2021-03-11 14:00:00,0.06568
W1,solar,2021-03-11 16:00:00,0.0192
W1,solar,2021-03-11 18:00:00,0.0
W1,solar,2021-03-11 20:00:00,0.0
W1,solar,2021-03-11 22:00:00,0.0
W1,solar,2021-03-12 00:00:00,0.0
W1,solar,2021-03-12 02:00:00,0.0
W1,solar,2021-03-12 04:00:00,0.0
W1,solar,2021-03-12 06:00:00,0.03528
W1,solar,2021-03-12 08:00:00,0.06752000000000001
W1,solar,2021-03-12 10:00:00,0.08384000000000001
W1,solar,2021-03-12 12:00:00,0.06632
W1,solar,2021-03-12 14:00:00,0.02912
W1,solar,2021-03-12 16:00:00,0.005200000000000001
W1,solar,2021-03-12 18:00:00,0.0
W1,solar,2021-03-12 20:00:00,0.0
W1,solar,2021-03-12 22:00:00,0.0
W1,solar,2021-03-13 00:00:00,0.0
W1,solar,2021-03-13 02:00:00,0.0
W1,solar,2021-03-13 04:00:00,0.0
W1,solar,2021-03-13 06:00:00,0.01832
W1,solar,2021-03-13 08:00:00,0.056639999999999996
W1,solar,2021-03-13 10:00:00,0.08135999999999999
W1,solar,2021-03-13 12:00:00,0.07936
W1,solar,2021-03-13 14:00:00,0.03928
W1,solar,2021-03-13 16:00:00,0.005520000000000001
W1,solar,2021-03-13 18:00:00,0.0
W1,solar,2021-03-13 20:00:00,0.0
W1,solar,2021-03-13 22:00:00,0.0
W1,solar,2021-03-14 00:00:00,0.0
W1,solar,2021-03-14 02:00:00,0.0
W1,solar,2021-03-14 04:00:00,0.0
W1,solar,2021-03-14 06:00:00,0.008640000000000002
W1,solar,2021-03-14 08:00:00,0.032560000000000006
W1,solar,2021-03-14 10:00:00,0.0676
W1,solar,2021-03-14 12:00:00,0.0808
W1,solar,2021-03-14 14:00:00,0.05136
W1,solar,2021-03-14 16:00:00,0.008879999999999999
W1,solar,2021-03-14 18:00:00,0.0
W1,solar,2021-03-14 20:00:00,0.0
W1,solar,2021-03-14 22:00:00,0.0
W1,solar,2021-03-15 00:00:00,0.0
W1,solar,2021-03-15 02:00:00,0.0
W1,solar,2021-03-15 04:00:00,0.0
W1,solar,2021-03-15 06:00:00,0.011440000000000002
W1,solar,2021-03-15 08:00:00,0.0368
W1,solar,2021-03-15 10:00:00,0.055760000000000004
W1,solar,2021-03-15 12:00:00,0.054000000000000006
W1,solar,2021-03-15 14:00:00,0.0272
W1,solar,2021-03-15 16:00:00,0.00392
W1,solar,2021-03-15 18:00:00,0.0
W1,solar,2021-03-15 20:00:00,0.0
W1,solar,2021-03-15 22:00:00,0.0
W1,solar,2021-03-16 00:00:00,0.0
W1,solar,2021-03-16 02:00:00,0.0
W1,solar,2021-03-16 04:00:00,0.0
W1,solar,2021-03-16 06:00:00,0.03304
W1,solar,2021-03-16 08:00:00,0.07736000000000001
W1,solar,2021-03-16 10:00:00,0.10216000000000001
W1,solar,2021-03-16 12:00:00,0.10600000000000001
W1,solar,2021-03-16 14:00:00,0.08623999999999998
W1,solar,2021-03-16 16:00:00,0.02544
W1,solar,2021-03-16 18:00:00,0.0
W1,solar,2021-03-16 20:00:00,0.0
W1,solar,2021-03-16 22:00:00,0.0
W1,solar,2021-03-17 00:00:00,0.0
W1,solar,2021-03-17 02:00:00,0.0
W1,solar,2021-03-17 04:00:00,0.0
W1,solar,2021-03-17 06:00:00,0.02904
W1,solar,2021-03-17 08:00:00,0.08456
W1,solar,2021-03-17 10:00:00,0.10056000000000001
W1,solar,2021-03-17 12:00:00,0.10096000000000001
W1,solar,2021-03-17 14:00:00,0.07752
W1,solar,2021-03-17 16:00:00,0.02912
W1,solar,2021-03-17 18:00:00,0.0
W1,solar,2021-03-17 20:00:00,0.0
W1,solar,2021-03-17 22:00:00,0.0
W1,solar,2021-03-18 00:00:00,0.0
W1,solar,2021-03-18 02:00:00,0.0
W1,solar,2021-03-18 04:00:00,8e-05
W1,solar,2021-03-18 06:00:00,0.04664
W1,solar,2021-03-18 08:00:00,0.09240000000000001
W1,solar,2021-03-18 10:00:00,0.10584
W1,solar,2021-03-18 12:00:00,0.09608000000000001
W1,solar,2021-03-18 14:00:00,0.0688
W1,solar,2021-03-18 16:00:00,0.018160000000000003
W1,solar,2021-03-18 18:00:00,0.0
W1,solar,2021-03-18 20:00:00,0.0
W1,solar,2021-03-18 22:00:00,0.0
W1,solar,2021-03-19 00:00:00,0.0
W1,solar,2021-03-19 02:00:00,0.0
W1,solar,2021-03-19 04:00:00,8e-05
W1,solar,2021-03-19 06:00:00,0.04928
W1,solar,2021-03-19 08:00:00,0.0936
W1,solar,2021-03-19 10:00:00,0.11120000000000001
W1,solar,2021-03-19 12:00:00,0.09984
W1,solar,2021-03-19 14:00:00,0.06992
W1,solar,2021-03-19 16:00:00,0.01848
W1,solar,2021-03-19 18:00:00,0.0
W1,solar,2021-03-19 20:00:00,0.0
W1,solar,2021-03-19 22:00:00,0.0
W1,solar,2021-03-20 00:00:00,0.0
W1,solar,2021-03-20 02:00:00,0.0
W1,solar,2021-03-20 04:00:00,0.0
W1,solar,2021-03-20 06:00:00,0.007040000000000001
W1,solar,2021-03-20 08:00:00,0.028079999999999997
W1,solar,2021-03-20 10:00:00,0.046720000000000005
W1,solar,2021-03-20 12:00:00,0.04928
W1,solar,2021-03-20 14:00:00,0.03664
W1,solar,2021-03-20 16:00:00,0.006560000000000001
W1,solar,2021-03-20 18:00:00,0.0
W1,solar,2021-03-20 20:00:00,0.0
W1,solar,2021-03-20 22:00:00,0.0
W1,solar,2021-03-21 00:00:00,0.0
W1,solar,2021-03-21 02:00:00,0.0
W1,solar,2021-03-21 04:00:00,0.0
W1,solar,2021-03-21 06:00:00,0.02496
W1,solar,2021-03-21 08:00:00,0.06864
W1,solar,2021-03-21 10:00:00,0.0984
W1,solar,2021-03-21 12:00:00,0.10048
W1,solar,2021-03-21 14:00:00,0.06928
W1,solar,2021-03-21 16:00:00,0.01888
W1,solar,2021-03-21 18:00:00,0.0
W1,solar,2021-03-21 20:00:00,0.0
W1,solar,2021-03-21 22:00:00,0.0
W1,solar,2021-03-22 00:00:00,0.0
W1,solar,2021-03-22 02:00:00,0.0
W1,solar,2021-03-22 04:00:00,0.0
W1,solar,2021-03-22 06:00:00,0.032639999999999995
W1,solar,2021-03-22 08:00:00,0.08456
W1,solar,2021-03-22 10:00:00,0.1068
W1,solar,2021-03-22 12:00:00,0.10744
W1,solar,2021-03-22 14:00:00,0.08591999999999998
W1,solar,2021-03-22 16:00:00,0.02552
W1,solar,2021-03-22 18:00:00,0.0
W1,solar,2021-03-22 20:00:00,0.0
W1,solar,2021-03-22 22:00:00,0.0
W1,solar,2021-03-23 00:00:00,0.0
W1,solar,2021-03-23 02:00:00,0.0
W1,solar,2021-03-23 04:00:00,0.0
W1,solar,2021-03-23 06:00:00,0.02776
W1,solar,2021-03-23 08:00:00,0.07672000000000001
W1,solar,2021-03-23 10:00:00,0.09352
W1,solar,2021-03-23 12:00:00,0.08248
W1,solar,2021-03-23 14:00:00,0.04968
W1,solar,2021-03-23 16:00:00,0.01176
W1,solar,2021-03-23 18:00:00,0.0
W1,solar,2021-03-23 20:00:00,0.0
W1,solar,2021-03-23 22:00:00,0.0
W1,solar,2021-03-24 00:00:00,0.0
W1,solar,2021-03-24 02:00:00,0.0
W1,solar,2021-03-24 04:00:00,0.0
W1,solar,2021-03-24 06:00:00,0.013439999999999999
W1,solar,2021-03-24 08:00:00,0.044320000000000005
W1,solar,2021-03-24 10:00:00,0.06936
W1,solar,2021-03-24 12:00:00,0.07288
W1,solar,2021-03-24 14:00:00,0.048960000000000004
W1,solar,2021-03-24 16:00:00,0.00992
W1,solar,2021-03-24 18:00:00,0.0
W1,solar,2021-03-24 20:00:00,0.0
W1,solar,2021-03-24 22:00:00,0.0
W1,solar,2021-03-25 00:00:00,0.0
W1,solar,2021-03-25 02:00:00,0.0
W1,solar,2021-03-25 04:00:00,8e-05
W1,solar,2021-03-25 06:00:00,0.041760000000000005
W1,solar,2021-03-25 08:00:00,0.09688000000000001
W1,solar,2021-03-25 10:00:00,0.11592
W1,solar,2021-03-25 12:00:00,0.11231999999999999
W1,solar,2021-03-25 14:00:00,0.08048
W1,solar,2021-03-25 16:00:00,0.02552
W1,solar,2021-03-25 18:00:00,0.0
W1,solar,2021-03-25 20:00:00,0.0
W1,solar,2021-03-25 22:00:00,0.0
W1,solar,2021-03-26 00:00:00,0.0
W1,solar,2021-03-26 02:00:00,0.0
W1,solar,2021-03-26 04:00:00,0.0
W1,solar,2021-03-26 06:00:00,0.00936
W1,solar,2021-03-26 08:00:00,0.03888
W1,solar,2021-03-26 10:00:00,0.0512
W1,solar,2021-03-26 12:00:00,0.05496000000000001
W1,solar,2021-03-26 14:00:00,0.03216
W1,solar,2021-03-26 16:00:00,0.00544
W1,solar,2021-03-26 18:00:00,0.0
W1,solar,2021-03-26 20:00:00,0.0
W1,solar,2021-03-26 22:00:00,0.0
W1,solar,2021-03-27 00:00:00,0.0
W1,solar,2021-03-27 02:00:00,0.0
W1,solar,2021-03-27 04:00:00,0.0
W1,solar,2021-03-27 06:00:00,0.02656
W1,solar,2021-03-27 08:00:00,0.0816
W1,solar,2021-03-27 10:00:00,0.11176
W1,solar,2021-03-27 12:00:00,0.11112
W1,solar,2021-03-27 14:00:00,0.08584
W1,solar,2021-03-27 16:00:00,0.02848
W1,solar,2021-03-27 18:00:00,0.0
W1,solar,2021-03-27 20:00:00,0.0
W1,solar,2021-03-27 22:00:00,0.0
W1,solar,2021-03-28 00:00:00,0.0
W1,solar,2021-03-28 02:00:00,0.0
W1,solar,2021-03-28 04:00:00,0.0
W1,solar,2021-03-28 06:00:00,0.018160000000000003
W1,solar,2021-03-28 08:00:00,0.05296000000000001
W1,solar,2021-03-28 10:00:00,0.08088000000000001
W1,solar,2021-03-28 12:00:00,0.07288
W1,solar,2021-03-28 14:00:00,0.035280000000000006
W1,solar,2021-03-28 16:00:00,0.00688
W1,solar,2021-03-28 18:00:00,0.0
W1,solar,2021-03-28 20:00:00,0.0
W1,solar,2021-03-28 22:00:00,0.0
W1,solar,2021-03-29 00:00:00,0.0
W1,solar,2021-03-29 02:00:00,0.0
W1,solar,2021-03-29 04:00:00,0.0
W1,solar,2021-03-29 06:00:00,0.02496
W1,solar,2021-03-29 08:00:00,0.06359999999999999
W1,solar,2021-03-29 10:00:00,0.08096
W1,solar,2021-03-29 12:00:00,0.06952
W1,solar,2021-03-29 14:00:00,0.03712
W1,solar,2021-03-29 16:00:00,0.0072
W1,solar,2021-03-29 18:00:00,0.0
W1,solar,2021-03-29 20:00:00,0.0
W1,solar,2021-03-29 22:00:00,0.0
W1,solar,2021-03-30 00:00:00,0.0
W1,solar,2021-03-30 02:00:00,0.0
W1,solar,2021-03-30 04:00:00,0.0
W1,solar,2021-03-30 06:00:00,0.013920000000000002
W1,solar,2021-03-30 08:00:00,0.04824
W1,solar,2021-03-30 10:00:00,0.07279999999999999
W1,solar,2021-03-30 12:00:00,0.07
W1,solar,2021-03-30 14:00:00,0.03896
W1,solar,2021-03-30 16:00:00,0.00752
W1,solar,2021-03-30 18:00:00,0.0
W1,solar,2021-03-30 20:00:00,0.0
W1,solar,2021-03-30 22:00:00,0.0
W1,solar,2021-03-31 00:00:00,0.0
W1,solar,2021-03-31 02:00:00,0.0
W1,solar,2021-03-31 04:00:00,0.0
W1,solar,2021-03-31 06:00:00,0.023200000000000002
W1,solar,2021-03-31 08:00:00,0.0724
W1,solar,2021-03-31 10:00:00,0.09584
W1,solar,2021-03-31 12:00:00,0.09280000000000001
W1,solar,2021-03-31 14:00:00,0.06392
W1,solar,2021-03-31 16:00:00,0.01456
W1,solar,2021-03-31 18:00:00,0.0
W1,solar,2021-03-31 20:00:00,0.0
W1,solar,2021-03-31 22:00:00,0.0
W1,solar,2021-04-01 00:00:00,0.0
W1,solar,2021-04-01 02:00:00,0.0
W1,solar,2021-04-01 04:00:00,0.0
W1,solar,2021-04-01 06:00:00,0.03176
W1,solar,2021-04-01 08:00:00,0.07647999999999999
W1,solar,2021-04-01 10:00:00,0.0976
W1,solar,2021-04-01 12:00:00,0.09144000000000001
W1,solar,2021-04-01 14:00:00,0.0608
W1,solar,2021-04-01 16:00:00,0.01568
W1,solar,2021-04-01 18:00:00,0.0
W1,solar,2021-04-01 20:00:00,0.0
W1,solar,2021-04-01 22:00:00,0.0
W1,solar,2021-04-02 00:00:00,0.0
W1,solar,2021-04-02 02:00:00,0.0
W1,solar,2021-04-02 04:00:00,0.0
W1,solar,2021-04-02 06:00:00,0.00944
W1,solar,2021-04-02 08:00:00,0.03496
W1,solar,2021-04-02 10:00:00,0.053599999999999995
W1,solar,2021-04-02 12:00:00,0.05072
W1,solar,2021-04-02 14:00:00,0.03024
W1,solar,2021-04-02 16:00:00,0.00576
W1,solar,2021-04-02 18:00:00,0.0
W1,solar,2021-04-02 20:00:00,0.0
W1,solar,2021-04-02 22:00:00,0.0
W1,solar,2021-04-03 00:00:00,0.0
W1,solar,2021-04-03 02:00:00,0.0
W1,solar,2021-04-03 04:00:00,0.0
W1,solar,2021-04-03 06:00:00,0.01696
W1,solar,2021-04-03 08:00:00,0.04608
W1,solar,2021-04-03 10:00:00,0.05672
W1,solar,2021-04-03 12:00:00,0.04592000000000001
W1,solar,2021-04-03 14:00:00,0.02488
W1,solar,2021-04-03 16:00:00,0.00408
W1,solar,2021-04-03 18:00:00,0.0
W1,solar,2021-04-03 20:00:00,0.0
W1,solar,2021-04-03 22:00:00,0.0
W1,solar,2021-04-04 00:00:00,0.0
W1,solar,2021-04-04 02:00:00,0.0
W1,solar,2021-04-04 04:00:00,0.0
W1,solar,2021-04-04 06:00:00,0.02384
W1,solar,2021-04-04 08:00:00,0.07032000000000001
W1,solar,2021-04-04 10:00:00,0.09495999999999999
W1,solar,2021-04-04 12:00:00,0.09519999999999999
W1,solar,2021-04-04 14:00:00,0.06928
W1,solar,2021-04-04 16:00:00,0.020560000000000002
W1,solar,2021-04-04 18:00:00,0.0
W1,solar,2021-04-04 20:00:00,0.0
W1,solar,2021-04-04 22:00:00,0.0
W1,solar,2021-04-05 00:00:00,0.0
W1,solar,2021-04-05 02:00:00,0.0
W1,solar,2021-04-05 04:00:00,0.0
W1,solar,2021-04-05 06:00:00,0.011120000000000001
W1,solar,2021-04-05 08:00:00,0.03856
W1,solar,2021-04-05 10:00:00,0.05672
W1,solar,2021-04-05 12:00:00,0.04624
W1,solar,2021-04-05 14:00:00,0.02008
W1,solar,2021-04-05 16:00:00,0.0032
W1,solar,2021-04-05 18:00:00,0.0
W1,solar,2021-04-05 20:00:00,0.0
W1,solar,2021-04-05 22:00:00,0.0
W1,solar,2021-04-06 00:00:00,0.0
W1,solar,2021-04-06 02:00:00,0.0
W1,solar,2021-04-06 04:00:00,0.0
W1,solar,2021-04-06 06:00:00,0.03144
W1,solar,2021-04-06 08:00:00,0.08367999999999999
W1,solar,2021-04-06 10:00:00,0.1008
W1,solar,2021-04-06 12:00:00,0.098
W1,solar,2021-04-06 14:00:00,0.06936
W1,solar,2021-04-06 16:00:00,0.01528
W1,solar,2021-04-06 18:00:00,0.0
W1,solar,2021-04-06 20:00:00,0.0
W1,solar,2021-04-06 22:00:00,0.0
W1,solar,2021-04-07 00:00:00,0.0
W1,solar,2021-04-07 02:00:00,0.0
W1,solar,2021-04-07 04:00:00,0.0
W1,solar,2021-04-07 06:00:00,0.014159999999999999
W1,solar,2021-04-07 08:00:00,0.04608
W1,solar,2021-04-07 10:00:00,0.06664
W1,solar,2021-04-07 12:00:00,0.062400000000000004
W1,solar,2021-04-07 14:00:00,0.035120000000000005
W1,solar,2021-04-07 16:00:00,0.00632
W1,solar,2021-04-07 18:00:00,0.0
W1,solar,2021-04-07 20:00:00,0.0
W1,solar,2021-04-07 22:00:00,0.0
W1,solar,2021-04-08 00:00:00,0.0
W1,solar,2021-04-08 02:00:00,0.0
W1,solar,2021-04-08 04:00:00,0.0
W1,solar,2021-04-08 06:00:00,0.03856
W1,solar,2021-04-08 08:00:00,0.09416000000000001
W1,solar,2021-04-08 10:00:00,0.11552
W1,solar,2021-04-08 12:00:00,0.11616
W1,solar,2021-04-08 14:00:00,0.09376000000000001
W1,solar,2021-04-08 16:00:00,0.036559999999999995
W1,solar,2021-04-08 18:00:00,0.0
W1,solar,2021-04-08 20:00:00,0.0
W1,solar,2021-04-08 22:00:00,0.0
W1,solar,2021-04-09 00:00:00,0.0
W1,solar,2021-04-09 02:00:00,0.0
W1,solar,2021-04-09 04:00:00,0.0
W1,solar,2021-04-09 06:00:00,0.02872
W1,solar,2021-04-09 08:00:00,0.0844
W1,solar,2021-04-09 10:00:00,0.10896000000000002
W1,solar,2021-04-09 12:00:00,0.10783999999999999
W1,solar,2021-04-09 14:00:00,0.08064
W1,solar,2021-04-09 16:00:00,0.022799999999999997
W1,solar,2021-04-09 18:00:00,0.0
W1,solar,2021-04-09 20:00:00,0.0
W1,solar,2021-04-09 22:00:00,0.0
W1,solar,2021-04-10 00:00:00,0.0
W1,solar,2021-04-10 02:00:00,0.0
W1,solar,2021-04-10 04:00:00,0.0
W1,solar,2021-04-10 06:00:00,0.00584
W1,solar,2021-04-10 08:00:00,0.01872
W1,solar,2021-04-10 10:00:00,0.022160000000000003
W1,solar,2021-04-10 12:00:00,0.01632
W1,solar,2021-04-10 14:00:00,0.00896
W1,solar,2021-04-10 16:00:00,0.0014399999999999999
W1,solar,2021-04-10 18:00:00,0.0
W1,solar,2021-04-10 20:00:00,0.0
W1,solar,2021-04-10 22:00:00,0.0
W1,solar,2021-04-11 00:00:00,0.0
W1,solar,2021-04-11 02:00:00,0.0
W1,solar,2021-04-11 04:00:00,0.0
W1,solar,2021-04-11 06:00:00,0.01664
W1,solar,2021-04-11 08:00:00,0.04048
W1,solar,2021-04-11 10:00:00,0.04808
W1,solar,2021-04-11 12:00:00,0.04552
W1,solar,2021-04-11 14:00:00,0.026159999999999996
W1,solar,2021-04-11 16:00:00,0.004240000000000001
W1,solar,2021-04-11 18:00:00,0.0
W1,solar,2021-04-11 20:00:00,0.0
W1,solar,2021-04-11 22:00:00,0.0
W1,solar,2021-04-12 00:00:00,0.0
W1,solar,2021-04-12 02:00:00,0.0
W1,solar,2021-04-12 04:00:00,0.0
W1,solar,2021-04-12 06:00:00,0.022959999999999998
W1,solar,2021-04-12 08:00:00,0.06864
W1,solar,2021-04-12 10:00:00,0.09151999999999999
W1,solar,2021-04-12 12:00:00,0.08672
W1,solar,2021-04-12 14:00:00,0.06072
W1,solar,2021-04-12 16:00:00,0.0184
W1,solar,2021-04-12 18:00:00,0.0
W1,solar,2021-04-12 20:00:00,0.0
W1,solar,2021-04-12 22:00:00,0.0
W1,solar,2021-04-13 00:00:00,0.0
W1,solar,2021-04-13 02:00:00,0.0
W1,solar,2021-04-13 04:00:00,0.00032
W1,solar,2021-04-13 06:00:00,0.061040000000000004
