,W1,W2,W3,W4,W5,W6,W7,C1,C2,C3,C4,C5,S1,S2,S3,E1,E2,E3,E4,E5,N1,N2
2021/10/22 6:00:00,0.017,0.0464,0.027,0.051,0.0596,0.0574,0,0.0534,0.074,0.0724,0.098,0.1272,0,0,0.0274,0.023666667,0.0295,0.0318,0.0308,0.028,0.016,0.02
2021/10/22 7:00:00,0.071,0.1694,0.102,0.181,0.162,0.1934,0,0.1776,0.205,0.2066,0.2848,0.3598,0,0,0.2054,0.193333333,0.212,0.2164,0.2148,0.2138,0.1048,0.1488
2021/10/22 8:00:00,0.142,0.309,0.175,0.328,0.29,0.3266,0,0.3306,0.3386,0.3512,0.4914,0.563,0,0,0.4284,0.391333333,0.415,0.4484,0.4752,0.4378,0.2216,0.3324
2021/10/22 9:00:00,0.214,0.4212,0.238,0.443,0.3718,0.4516,0,0.4758,0.4342,0.4806,0.6432,0.6588,0,0,0.5566,0.517666667,0.5575,0.5924,0.6118,0.5598,0.3382,0.4652
2021/10/22 10:00:00,0.286,0.493,0.311,0.525,0.4142,0.5506,0,0.5732,0.5012,0.6048,0.6994,0.7014,0,0,0.6292,0.619666667,0.656,0.6716,0.6834,0.624,0.4058,0.5538
2021/10/22 11:00:00,0.335,0.5314,0.388,0.567,0.4068,0.6,0,0.5944,0.5576,0.6574,0.7078,0.7104,0,0,0.6746,0.687,0.687,0.6982,0.7102,0.6546,0.4552,0.6124
2021/10/22 12:00:00,0.332,0.5026,0.427,0.527,0.3774,0.5886,0,0.5674,0.5938,0.6696,0.693,0.6872,0,0,0.7028,0.709,0.6865,0.7002,0.701,0.67,0.5028,0.637
2021/10/22 13:00:00,0.277,0.431,0.376,0.432,0.3442,0.5042,0,0.4798,0.6076,0.6454,0.6524,0.6252,0,0,0.6926,0.674,0.6385,0.6612,0.6722,0.686,0.5014,0.6298
2021/10/22 14:00:00,0.207,0.2912,0.282,0.27,0.3044,0.3254,0,0.3714,0.5674,0.514,0.4356,0.4364,0,0,0.6412,0.599333333,0.5355,0.5536,0.6352,0.6404,0.4116,0.5838
2021/10/22 15:00:00,0.127,0.1566,0.205,0.139,0.21,0.1868,0,0.246,0.3834,0.3382,0.2842,0.278,0,0,0.5554,0.458666667,0.378,0.4072,0.5172,0.5074,0.2764,0.4354
2021/10/22 16:00:00,0.052,0.0612,0.094,0.057,0.1162,0.0924,0,0.1226,0.2026,0.1378,0.1174,0.1226,0,0,0.4296,0.284333333,0.2235,0.274,0.352,0.3618,0.1718,0.2606
2021/10/22 17:00:00,0.003,0.0042,0.007,0.004,0.0062,0.008,0,0.0104,0.0128,0.0042,0.0022,0.0006,0,0,0.246,0.096666667,0.0775,0.127,0.1422,0.1998,0.0992,0.1322
2021/10/22 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,0,0.0005,0,0,0,0,0
2021/10/22 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/22 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/22 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23 5:00:00,0,0,0,0,0.0034,0.0016,0,0.004,0.0114,0.0136,0.0238,0.014,0,0,0,0,0,0,0,0,0,0
2021/10/23 6:00:00,0.027,0.0576,0.039,0.065,0.1394,0.0972,0,0.1162,0.1508,0.1468,0.1838,0.128,0,0,0.0686,0.026333333,0.0105,0.0116,0.022,0.0198,0.0056,0.0066
2021/10/23 7:00:00,0.114,0.2334,0.147,0.268,0.4002,0.285,0,0.2954,0.3584,0.3216,0.4278,0.2828,0,0,0.3282,0.141666667,0.083,0.0962,0.1528,0.1412,0.0592,0.0708
2021/10/23 8:00:00,0.216,0.371,0.267,0.417,0.5552,0.3918,0,0.3876,0.399,0.4166,0.5754,0.3938,0,0,0.5222,0.271,0.192,0.25,0.2974,0.2652,0.1352,0.1658
2021/10/23 9:00:00,0.309,0.4912,0.36,0.54,0.6448,0.469,0,0.5324,0.6016,0.5648,0.6764,0.4484,0,0,0.6356,0.389666667,0.324,0.402,0.4208,0.3614,0.217,0.2692
2021/10/23 10:00:00,0.361,0.5788,0.439,0.623,0.6956,0.531,0,0.6108,0.6602,0.6352,0.7038,0.4822,0,0,0.7064,0.488333333,0.466,0.5016,0.4982,0.4346,0.2712,0.3508
2021/10/23 11:00:00,0.373,0.6122,0.503,0.656,0.7126,0.5498,0,0.6268,0.6798,0.6376,0.6858,0.4958,0,0,0.7418,0.561333333,0.559,0.5592,0.5358,0.4888,0.3062,0.399
2021/10/23 12:00:00,0.357,0.6134,0.545,0.654,0.685,0.515,0,0.6036,0.655,0.5998,0.6536,0.4758,0,0,0.7582,0.622333333,0.6045,0.5722,0.5488,0.5196,0.3164,0.4072
2021/10/23 13:00:00,0.323,0.5806,0.552,0.611,0.5878,0.4484,0,0.4858,0.5672,0.4818,0.5686,0.4176,0,0,0.757,0.626666667,0.603,0.5236,0.5146,0.506,0.2798,0.383
2021/10/23 14:00:00,0.272,0.4896,0.471,0.5,0.4552,0.3466,0,0.4076,0.478,0.3862,0.4696,0.3248,0,0,0.7346,0.580666667,0.534,0.4356,0.4336,0.4218,0.2006,0.2834
2021/10/23 15:00:00,0.172,0.3552,0.288,0.341,0.287,0.2202,0,0.2742,0.3836,0.2642,0.361,0.1894,0,0,0.6492,0.464666667,0.4345,0.3268,0.2918,0.2604,0.1092,0.1708
2021/10/23 16:00:00,0.069,0.1682,0.119,0.154,0.0794,0.0864,0,0.1168,0.2384,0.132,0.1846,0.0618,0,0,0.5466,0.339333333,0.296,0.1926,0.1406,0.1144,0.0412,0.0748
2021/10/23 17:00:00,0.004,0.0108,0.005,0.007,0.0024,0.0036,0,0.0082,0.0186,0.0066,0.0058,0.0004,0,0,0.3592,0.159333333,0.1235,0.101,0.047,0.0266,0.0068,0.017
2021/10/23 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092,0.002,0.0065,0,0,0,0,0
2021/10/23 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24 5:00:00,0,0,0,0,0,0.0002,0,0.0052,0.0206,0.0222,0.0514,0.0166,0,0,0,0,0,0,0,0,0,0
2021/10/24 6:00:00,0.033,0.0294,0.045,0.032,0.0504,0.0636,0,0.1422,0.2266,0.2014,0.2752,0.162,0,0,0.0494,0.022333333,0.0215,0.0238,0.013,0.0058,0.005,0.0032
2021/10/24 7:00:00,0.112,0.1282,0.18,0.141,0.1692,0.2524,0,0.3834,0.4724,0.4314,0.499,0.3502,0,0,0.272,0.153666667,0.152,0.1526,0.0972,0.0626,0.061,0.0432
2021/10/24 8:00:00,0.205,0.269,0.33,0.292,0.3326,0.4452,0,0.493,0.545,0.5444,0.6396,0.4812,0,0,0.4406,0.300333333,0.282,0.2766,0.2192,0.1482,0.156,0.1082
2021/10/24 9:00:00,0.29,0.3966,0.438,0.42,0.477,0.5824,0,0.5912,0.6426,0.6328,0.708,0.5738,0,0,0.5704,0.404333333,0.373,0.369,0.313,0.2338,0.262,0.186
2021/10/24 10:00:00,0.349,0.4814,0.527,0.5,0.5626,0.6674,0,0.6866,0.7034,0.6928,0.7334,0.6224,0,0,0.635,0.478333333,0.449,0.436,0.3908,0.2988,0.3558,0.291
2021/10/24 11:00:00,0.39,0.5468,0.556,0.569,0.6178,0.6932,0,0.7116,0.7198,0.7038,0.7386,0.6296,0,0,0.6664,0.524333333,0.501,0.4758,0.4484,0.3428,0.432,0.3868
2021/10/24 12:00:00,0.401,0.5508,0.559,0.569,0.6532,0.6964,0,0.7122,0.7168,0.694,0.718,0.597,0,0,0.6768,0.542333333,0.5235,0.4666,0.4476,0.3626,0.4558,0.4564
2021/10/24 13:00:00,0.364,0.5196,0.502,0.536,0.6312,0.6682,0,0.686,0.6966,0.6624,0.6792,0.5098,0,0,0.6596,0.53,0.5115,0.42,0.4026,0.3546,0.4252,0.4622
2021/10/24 14:00:00,0.332,0.487,0.415,0.521,0.5354,0.5812,0,0.537,0.5954,0.5218,0.571,0.3394,0,0,0.6156,0.461666667,0.434,0.311,0.318,0.3308,0.3434,0.3962
2021/10/24 15:00:00,0.244,0.3822,0.249,0.419,0.2984,0.4096,0,0.3974,0.463,0.3938,0.4172,0.1906,0,0,0.485,0.335,0.304,0.208,0.2194,0.2854,0.2252,0.2736
2021/10/24 16:00:00,0.093,0.184,0.095,0.194,0.1012,0.176,0,0.1976,0.2532,0.1676,0.2146,0.0526,0,0,0.3254,0.195333333,0.165,0.099,0.1306,0.1954,0.1172,0.1494
2021/10/24 17:00:00,0.008,0.0156,0.006,0.015,0.004,0.0156,0,0.0164,0.0208,0.0078,0.0064,0,0,0,0.1522,0.072333333,0.057,0.0284,0.0468,0.078,0.0322,0.0576
2021/10/24 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0.0035,0,0,0,0,0
2021/10/24 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/25 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/25 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/25 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/25 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/25 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/25 5:00:00,0,0,0,0,0,0.0002,0,0.0018,0.0088,0.0066,0.0122,0.0038,0,0,0,0,0,0,0,0,0,0
2021/10/25 6:00:00,0.044,0.0528,0.082,0.045,0.0662,0.064,0,0.0794,0.1208,0.09,0.1164,0.0646,0,0,0.0146,0.012,0.0055,0.0054,0.0122,0.0116,0.0054,0.0072
2021/10/25 7:00:00,0.197,0.2242,0.339,0.201,0.2272,0.1992,0,0.2128,0.2578,0.2056,0.2874,0.1842,0,0,0.139,0.104666667,0.0665,0.0618,0.1044,0.094,0.0576,0.0848
2021/10/25 8:00:00,0.4,0.4072,0.516,0.387,0.267,0.2642,0,0.3176,0.3584,0.3146,0.4142,0.318,0,0,0.323,0.235333333,0.157,0.156,0.2564,0.2264,0.141,0.204
2021/10/25 9:00:00,0.507,0.3806,0.617,0.339,0.2936,0.3062,0,0.3858,0.4506,0.3522,0.4638,0.4086,0,0,0.4538,0.382666667,0.281,0.2778,0.4204,0.338,0.2322,0.3278
2021/10/25 10:00:00,0.593,0.3984,0.657,0.359,0.323,0.3842,0,0.4656,0.5202,0.405,0.4988,0.4422,0,0,0.5512,0.487666667,0.4085,0.3934,0.521,0.4132,0.3036,0.3926
2021/10/25 11:00:00,0.629,0.411,0.671,0.374,0.3662,0.4592,0,0.522,0.5354,0.402,0.5046,0.4582,0,0,0.5874,0.498666667,0.4325,0.4434,0.5688,0.4344,0.3396,0.3784
2021/10/25 12:00:00,0.593,0.405,0.653,0.369,0.398,0.4802,0,0.5304,0.5014,0.366,0.487,0.4302,0,0,0.6006,0.500333333,0.429,0.4512,0.5776,0.429,0.3428,0.3592
2021/10/25 13:00:00,0.54,0.364,0.598,0.325,0.3692,0.4416,0,0.486,0.3948,0.2956,0.4432,0.3478,0,0,0.5814,0.459333333,0.3795,0.421,0.5298,0.3662,0.2882,0.3014
2021/10/25 14:00:00,0.432,0.335,0.478,0.305,0.299,0.3348,0,0.3734,0.2516,0.2282,0.37,0.2546,0,0,0.5268,0.375666667,0.269,0.3292,0.4008,0.2564,0.2154,0.2084
2021/10/25 15:00:00,0.29,0.3016,0.218,0.287,0.1768,0.1962,0,0.2286,0.1126,0.1536,0.2572,0.137,0,0,0.4166,0.246333333,0.1785,0.2352,0.2652,0.1502,0.153,0.1532
2021/10/25 16:00:00,0.131,0.1526,0.086,0.131,0.0726,0.0876,0,0.1058,0.0364,0.0632,0.1132,0.04,0,0,0.3046,0.142666667,0.09,0.1258,0.1426,0.0686,0.0712,0.0866
2021/10/25 17:00:00,0.006,0.0222,0.008,0.017,0.0026,0.0066,0,0.0054,0.0004,0.0004,0.001,0,0,0,0.1416,0.04,0.0235,0.0426,0.0466,0.0206,0.0178,0.0266
2021/10/25 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0,0.0005,0,0,0,0,0
2021/10/25 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/25 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/25 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/25 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26 5:00:00,0,0,0,0,0,0,0,0,0,0.001,0.0016,0.0028,0,0,0,0,0,0,0,0,0,0
2021/10/26 6:00:00,0.017,0.0164,0.027,0.016,0.041,0.013,0,0.0178,0.0274,0.0382,0.0366,0.055,0,0,0.027,0.012333333,0.009,0.0076,0.0068,0.003,0.0082,0.0068
2021/10/26 7:00:00,0.06,0.0742,0.092,0.077,0.1552,0.0614,0,0.0616,0.0926,0.1068,0.0964,0.1372,0,0,0.1936,0.110333333,0.085,0.0706,0.0584,0.0406,0.089,0.0786
2021/10/26 8:00:00,0.099,0.1728,0.177,0.181,0.2786,0.1502,0,0.1184,0.1648,0.1882,0.1678,0.2178,0,0,0.3794,0.229666667,0.208,0.169,0.137,0.1072,0.2406,0.2136
2021/10/26 9:00:00,0.137,0.2502,0.238,0.259,0.3152,0.2364,0,0.1644,0.244,0.2604,0.2408,0.2916,0,0,0.4946,0.318666667,0.3005,0.2628,0.2222,0.209,0.3702,0.3596
2021/10/26 10:00:00,0.171,0.2816,0.262,0.277,0.3112,0.2836,0,0.1988,0.2894,0.286,0.2852,0.3744,0,0,0.5654,0.388333333,0.3755,0.3366,0.3004,0.295,0.4288,0.4208
2021/10/26 11:00:00,0.204,0.3244,0.249,0.321,0.3368,0.2902,0,0.22,0.313,0.2694,0.2744,0.4296,0,0,0.5986,0.460333333,0.4365,0.373,0.3682,0.3192,0.4552,0.4042
2021/10/26 12:00:00,0.188,0.3342,0.216,0.336,0.3234,0.2588,0,0.2052,0.2654,0.248,0.2518,0.3976,0,0,0.6124,0.492333333,0.4255,0.3822,0.3464,0.283,0.4484,0.3772
2021/10/26 13:00:00,0.179,0.3034,0.176,0.318,0.2744,0.2264,0,0.1744,0.21,0.2162,0.2234,0.3556,0,0,0.5856,0.478666667,0.377,0.3416,0.3096,0.2572,0.4018,0.319
2021/10/26 14:00:00,0.128,0.2612,0.115,0.277,0.2126,0.1864,0,0.1414,0.1516,0.1596,0.1614,0.266,0,0,0.534,0.41,0.2885,0.2568,0.2504,0.2162,0.3142,0.2364
2021/10/26 15:00:00,0.08,0.159,0.053,0.164,0.123,0.1286,0,0.0916,0.09,0.0934,0.0856,0.1412,0,0,0.4096,0.285,0.1725,0.157,0.166,0.1464,0.1978,0.1534
2021/10/26 16:00:00,0.027,0.0616,0.017,0.062,0.0442,0.057,0,0.0364,0.032,0.0336,0.027,0.0378,0,0,0.2634,0.130666667,0.0755,0.0766,0.0858,0.0672,0.0872,0.0662
2021/10/26 17:00:00,0,0.0024,0,0.002,0,0.0034,0,0.0008,0.0002,0,0,0,0,0,0.0958,0.033333333,0.019,0.0236,0.024,0.0158,0.0202,0.014
2021/10/26 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0.0035,0,0,0,0,0
2021/10/26 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27 5:00:00,0,0,0,0,0,0,0,0,0.0008,0.001,0.0022,0.0022,0,0,0,0,0,0,0,0,0,0
2021/10/27 6:00:00,0.018,0.0244,0.04,0.026,0.028,0.0244,0,0.0292,0.0508,0.0498,0.0534,0.0546,0,0,0.0064,0.003,0.004,0.0046,0.003,0.0048,0.0014,0.002
2021/10/27 7:00:00,0.076,0.1048,0.153,0.107,0.1034,0.0952,0,0.1148,0.1588,0.1494,0.1514,0.1652,0,0,0.068,0.048,0.0515,0.0552,0.0486,0.0736,0.035,0.046
2021/10/27 8:00:00,0.145,0.2082,0.282,0.204,0.203,0.185,0,0.2274,0.2498,0.2638,0.2686,0.3072,0,0,0.1462,0.12,0.129,0.1418,0.1374,0.207,0.0968,0.1342
2021/10/27 9:00:00,0.206,0.2894,0.36,0.277,0.2806,0.2684,0,0.2918,0.3126,0.3522,0.342,0.4184,0,0,0.2396,0.212333333,0.222,0.2406,0.2556,0.3364,0.1848,0.2406
2021/10/27 10:00:00,0.267,0.3582,0.413,0.337,0.306,0.3364,0,0.3698,0.4492,0.4442,0.385,0.4774,0,0,0.3164,0.290333333,0.302,0.328,0.3428,0.3982,0.2934,0.3572
2021/10/27 11:00:00,0.296,0.4132,0.455,0.387,0.315,0.384,0,0.446,0.538,0.516,0.424,0.5114,0,0,0.361,0.338666667,0.3635,0.3734,0.377,0.4578,0.3708,0.4336
2021/10/27 12:00:00,0.299,0.4344,0.465,0.412,0.2894,0.4054,0,0.495,0.5694,0.5404,0.4498,0.4898,0,0,0.3818,0.362666667,0.374,0.3742,0.3864,0.4694,0.4102,0.4434
2021/10/27 13:00:00,0.27,0.412,0.444,0.397,0.2448,0.3774,0,0.4634,0.5288,0.5136,0.437,0.419,0,0,0.371,0.348333333,0.3495,0.3448,0.3608,0.429,0.389,0.4002
2021/10/27 14:00:00,0.194,0.339,0.359,0.327,0.1834,0.3174,0,0.3698,0.4274,0.4166,0.3384,0.2874,0,0,0.3186,0.282666667,0.283,0.2756,0.288,0.3334,0.3106,0.3072
2021/10/27 15:00:00,0.112,0.22,0.218,0.206,0.1056,0.2104,0,0.2364,0.2586,0.258,0.1986,0.1506,0,0,0.2374,0.193666667,0.1845,0.1892,0.1976,0.1938,0.1884,0.1862
2021/10/27 16:00:00,0.041,0.0926,0.073,0.082,0.0328,0.0976,0,0.1066,0.1096,0.0996,0.0818,0.0488,0,0,0.1388,0.095,0.091,0.0942,0.0878,0.0732,0.072,0.088
2021/10/27 17:00:00,0.002,0.0068,0.003,0.005,0,0.0072,0,0.0066,0.0042,0.0016,0.0006,0,0,0,0.0524,0.026666667,0.0245,0.0242,0.018,0.0146,0.0126,0.0214
2021/10/27 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0,0.0015,0,0,0,0,0
2021/10/27 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28 5:00:00,0,0,0,0,0.0002,0.0018,0,0.002,0.0014,0.0042,0.0082,0.0066,0,0,0,0,0,0,0,0,0,0
2021/10/28 6:00:00,0.054,0.072,0.082,0.079,0.0684,0.1142,0,0.0828,0.0538,0.0808,0.0966,0.0936,0,0,0.0082,0.007333333,0.0085,0.0098,0.0104,0.0074,0.0016,0.0026
2021/10/28 7:00:00,0.201,0.2408,0.309,0.258,0.2446,0.332,0,0.2124,0.144,0.2088,0.2654,0.2518,0,0,0.1006,0.092666667,0.089,0.0946,0.0998,0.0744,0.0414,0.0434
2021/10/28 8:00:00,0.363,0.4138,0.515,0.44,0.461,0.453,0,0.291,0.2512,0.3588,0.4248,0.4146,0,0,0.2722,0.250333333,0.23,0.234,0.2318,0.159,0.1226,0.1192
2021/10/28 9:00:00,0.495,0.5734,0.623,0.601,0.611,0.5422,0,0.4038,0.3682,0.5036,0.5452,0.5224,0,0,0.413,0.389,0.3475,0.3786,0.326,0.2338,0.2236,0.215
2021/10/28 10:00:00,0.575,0.667,0.691,0.688,0.6878,0.6034,0,0.465,0.4682,0.6096,0.6026,0.5664,0,0,0.4812,0.48,0.456,0.4824,0.3916,0.3112,0.3252,0.3128
2021/10/28 11:00:00,0.604,0.6968,0.719,0.712,0.7114,0.621,0,0.4576,0.5246,0.6374,0.613,0.5882,0,0,0.5238,0.558333333,0.563,0.5238,0.4152,0.392,0.3838,0.408
2021/10/28 12:00:00,0.571,0.6746,0.716,0.682,0.6998,0.5926,0,0.4184,0.5258,0.6156,0.5884,0.5774,0,0,0.527,0.621333333,0.6085,0.5158,0.4168,0.4328,0.3918,0.4386
2021/10/28 13:00:00,0.496,0.5864,0.678,0.58,0.667,0.5204,0,0.3564,0.4752,0.5436,0.52,0.5132,0,0,0.4862,0.602,0.577,0.4576,0.3918,0.446,0.3632,0.4004
2021/10/28 14:00:00,0.394,0.44,0.608,0.409,0.5612,0.3758,0,0.256,0.374,0.3844,0.3836,0.3854,0,0,0.4038,0.519666667,0.4955,0.3726,0.3382,0.3674,0.2826,0.3142
2021/10/28 15:00:00,0.281,0.283,0.398,0.255,0.364,0.2256,0,0.1632,0.2384,0.2084,0.2378,0.2256,0,0,0.2964,0.386,0.3555,0.247,0.2326,0.2232,0.178,0.1956
2021/10/28 16:00:00,0.142,0.1634,0.135,0.152,0.1328,0.1042,0,0.0724,0.0896,0.0694,0.077,0.0704,0,0,0.171,0.208333333,0.19,0.1426,0.119,0.0962,0.0814,0.102
2021/10/28 17:00:00,0.019,0.0202,0.009,0.019,0.0052,0.0096,0,0.0036,0.0022,0.001,0.001,0.0002,0,0,0.0614,0.073666667,0.0625,0.0498,0.0306,0.0224,0.0164,0.0324
2021/10/28 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0
2021/10/28 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/29 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/29 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/29 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/10/29 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
